id	名字	职业	品质	等级	生命	伤害	护甲	暴击	韧性	命中	闪避	打击力度（护甲伤害）	抗打击力度（总护甲）	护甲回复	破甲重置护甲时间	普通攻击技能id	已学技能id	未学技能id	模型路径	controller路径	头像名称	宠物描述
15010	喵小招	15	9	10	31815	420	1080	226	199	186	96	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15011	喵小招	15	9	11	33420	426	1155	242	216	200	100	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15012	喵小招	15	9	12	35022	432	1236	258	232	215	104	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15013	喵小招	15	9	13	36624	438	1314	274	249	229	108	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15014	喵小招	15	9	14	38229	444	1389	291	266	244	112	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15015	喵小招	15	9	15	39831	450	1470	307	282	259	116	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15016	喵小招	15	9	16	41436	456	1548	323	299	273	121	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15017	喵小招	15	9	17	43035	462	1629	339	315	288	125	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15018	喵小招	15	9	18	44640	468	1704	356	332	303	129	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15019	喵小招	15	9	19	46245	474	1785	372	349	317	133	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15020	喵小招	15	9	20	47844	480	1863	388	365	332	137	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15021	喵小招	15	9	21	49449	486	1938	404	382	346	141	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15022	喵小招	15	9	22	51054	492	2019	420	398	361	145	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15023	喵小招	15	9	23	52653	498	2097	437	415	376	149	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15024	喵小招	15	9	24	54258	501	2178	453	431	390	153	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15025	喵小招	15	9	25	55863	507	2253	469	448	405	157	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15026	喵小招	15	9	26	57462	516	2331	485	465	420	161	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15027	喵小招	15	9	27	59067	519	2412	501	481	434	165	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15028	喵小招	15	9	28	60672	525	2490	518	498	449	169	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15029	喵小招	15	9	29	62274	534	2568	534	514	463	173	5	500	5	1	1016	101601	101602;101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15030	喵小招	15	9	30	63876	537	2646	550	531	478	177	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15031	喵小招	15	9	31	66318	558	2745	567	546	492	182	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15032	喵小招	15	9	32	68790	579	2850	584	563	507	188	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15033	喵小招	15	9	33	71031	600	2937	601	580	522	193	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15034	喵小招	15	9	34	72942	615	3021	615	593	534	198	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15035	喵小招	15	9	35	77460	657	3204	643	620	559	207	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15036	喵小招	15	9	36	81228	690	3366	672	648	584	216	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15037	喵小招	15	9	37	85104	723	3528	703	678	610	226	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15038	喵小招	15	9	38	89097	756	3696	734	707	636	235	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15039	喵小招	15	9	39	93204	792	3867	765	737	664	246	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15040	喵小招	15	9	40	98790	843	4101	800	770	693	257	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15041	喵小招	15	9	41	102333	876	4248	826	796	716	265	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15042	喵小招	15	9	42	105084	897	4368	845	814	733	271	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15043	喵小招	15	9	43	107850	924	4479	865	832	750	278	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15044	喵小招	15	9	44	110631	945	4593	884	851	766	284	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15045	喵小招	15	9	45	114351	978	4746	910	876	789	292	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15046	喵小招	15	9	46	122352	1047	5082	971	935	842	312	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15047	喵小招	15	9	47	125352	1074	5205	992	955	860	319	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15048	喵小招	15	9	48	128379	1098	5331	1013	975	878	325	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15049	喵小招	15	9	49	131418	1125	5454	1034	995	895	332	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15050	喵小招	15	9	50	136323	1173	5673	1057	1017	915	339	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15051	喵小招	15	9	51	139431	1200	5799	1078	1037	933	346	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15052	喵小招	15	9	52	142569	1227	5931	1099	1057	952	352	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15053	喵小招	15	9	53	145710	1251	6057	1120	1077	969	359	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15054	喵小招	15	9	54	148887	1281	6189	1140	1097	987	366	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15055	喵小招	15	9	55	155808	1341	6480	1190	1144	1030	381	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15056	喵小招	15	9	56	166734	1437	6939	1270	1221	1099	407	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15057	喵小招	15	9	57	178029	1533	7410	1352	1300	1170	433	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15058	喵小招	15	9	58	181722	1566	7563	1376	1323	1191	441	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15059	喵小招	15	9	59	185433	1596	7719	1400	1345	1211	448	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15060	喵小招	15	9	60	202887	1755	8454	1511	1452	1307	484	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15061	喵小招	15	9	61	206913	1791	8622	1536	1476	1328	492	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15062	喵小招	15	9	62	210954	1827	8784	1561	1500	1350	500	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15063	喵小招	15	9	63	215025	1863	8955	1586	1524	1372	508	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15064	喵小招	15	9	64	219117	1896	9132	1612	1548	1393	516	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15065	喵小招	15	9	65	223233	1932	9297	1636	1572	1415	524	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15066	喵小招	15	9	66	227376	1965	9471	1662	1597	1437	532	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15067	喵小招	15	9	67	237447	2055	9891	1730	1662	1496	554	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15068	喵小招	15	9	68	248991	2154	10371	1809	1738	1564	579	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15069	喵小招	15	9	69	260823	2259	10869	1890	1815	1633	605	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15070	喵小招	15	9	70	276714	2406	11538	1979	1900	1710	633	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15071	喵小招	15	9	71	284139	2472	11847	2026	1945	1750	648	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15072	喵小招	15	9	72	289059	2514	12054	2054	1973	1775	658	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15073	喵小招	15	9	73	294006	2559	12261	2083	2000	1800	667	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15074	喵小招	15	9	74	298992	2601	12468	2112	2028	1825	676	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15075	喵小招	15	9	75	322866	2808	13461	2273	2182	1964	728	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15076	喵小招	15	9	76	328224	2853	13686	2303	2212	1990	737	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15077	喵小招	15	9	77	333606	2898	13911	2334	2241	2017	747	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15078	喵小招	15	9	78	339012	2949	14136	2365	2271	2044	757	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15079	喵小招	15	9	79	344451	2994	14367	2395	2300	2070	767	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15080	喵小招	15	9	80	356490	3114	14883	2447	2349	2114	783	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15081	喵小招	15	9	81	369624	3228	15429	2530	2429	2186	809	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15082	喵小招	15	9	82	383037	3342	15987	2614	2509	2259	836	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15083	喵小招	15	9	83	396729	3465	16563	2700	2591	2332	864	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15084	喵小招	15	9	84	410706	3585	17142	2787	2675	2408	892	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15085	喵小招	15	9	85	424971	3711	17739	2876	2760	2484	920	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15086	喵小招	15	9	86	439521	3837	18348	2965	2846	2562	949	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15087	喵小招	15	9	87	446040	3897	18621	3001	2880	2592	960	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
15088	喵小招	15	9	88	452601	3954	18891	3036	2914	2622	971	5	500	5	1	1016	101601;101602	101603	Mesh/Actor/BattleActor/Pet/pet_016/pet_016	Controller/BattleActor/Pet/Pet_016/Pet_016	pet_16	恭喜发财，恭喜发财，恭喜发财……
