道具ID	道具类型	子类型	道具名称	晶石	品质	使用等级	职业限制	叠加数量	贩卖价格	有效时间	属性1	基础数值	成长值	权值	属性2	基础数值	成长值	权值	属性3	基础数值	成长值	权值	属性4	基础数值	成长值	权值	套装ID	特效类型	图标	道具描述	模型资源id	产出副本id	基础特效ID
22032112	2	203	丹云鞋	150	3	75	2	1	500	0	1	17	346	6	6	124	2489	6									102001		icon_equi_23002	丹阳斜照，仙音渺渺	2		
22032113	2	203	丹云鞋	150	6	75	2	1	500	0	1	19	380	6	6	145	2903	6									102001		icon_equi_23002	丹阳斜照，仙音渺渺	2		
22032114	2	203	丹云鞋	150	9	75	2	1	500	0	1	23	449	6	6	166	3318	6									102001		icon_equi_23002	丹阳斜照，仙音渺渺	2		
22032115	2	203	丹云鞋	200	12	75	2	1	500	0	1	24	484	6	6	187	3732	6									102001		icon_equi_23002	丹阳斜照，仙音渺渺	2		
22032121	2	203	幽月鞋	150	0	90	2	1	500	0	1	17	331	6	6	124	2489	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032122	2	203	幽月鞋	150	3	90	2	1	500	0	1	20	415	6	6	149	2987	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032123	2	203	幽月鞋	150	6	90	2	1	500	0	1	23	456	6	6	174	3484	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032124	2	203	幽月鞋	150	9	90	2	1	500	0	1	28	539	6	6	199	3982	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032125	2	203	幽月鞋	200	12	90	2	1	500	0	1	29	581	6	6	224	4478	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032131	2	203	鞋	150	0	105	2	1	500	0	1	20	397	6	6	149	2987	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032132	2	203	鞋	150	3	105	2	1	500	0	1	24	498	6	6	179	3584	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032133	2	203	鞋	150	6	105	2	1	500	0	1	28	547	6	6	209	4181	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032134	2	203	鞋	150	9	105	2	1	500	0	1	34	647	6	6	239	4778	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032135	2	203	鞋	200	12	105	2	1	500	0	1	35	697	6	6	269	5374	6									102002		icon_equi_23002	幽幽月华照残影	2		
22032211	2	203	寒霜鞋	600	0	120	2	1	500	0	1	24	476	6	6	179	3584	6									102101		icon_equi_23003	清霜醉枫叶，淡月隐芦花	3		
22032212	2	203	寒霜鞋	600	3	120	2	1	500	0	1	29	598	6	6	215	4301	6									102101		icon_equi_23003	清霜醉枫叶，淡月隐芦花	3		
22032213	2	203	寒霜鞋	600	6	120	2	1	500	0	1	34	656	6	6	251	5017	6									102101		icon_equi_23003	清霜醉枫叶，淡月隐芦花	3		
22032214	2	203	寒霜鞋	600	9	120	2	1	500	0	1	41	776	6	6	287	5734	6									102101		icon_equi_23003	清霜醉枫叶，淡月隐芦花	3		
22032215	2	203	寒霜鞋	600	12	120	2	1	500	0	1	42	836	6	6	323	6449	6									102101		icon_equi_23003	清霜醉枫叶，淡月隐芦花	3		
22032221	2	203	斜阳鞋	1500	0	135	2	1	500	0	1	29	571	6	6	215	4301	6									102102		icon_equi_23003	万事如戏，外像宛然，内心坦然	3		
22032222	2	203	斜阳鞋	1500	3	135	2	1	500	0	1	35	718	6	6	258	5161	6									102102		icon_equi_23003	万事如戏，外像宛然，内心坦然	3		
22032223	2	203	斜阳鞋	1500	6	135	2	1	500	0	1	41	787	6	6	301	6020	6									102102		icon_equi_23003	万事如戏，外像宛然，内心坦然	3		
22032224	2	203	斜阳鞋	1500	9	135	2	1	500	0	1	49	931	6	6	344	6881	6									102102		icon_equi_23003	万事如戏，外像宛然，内心坦然	3		
22032225	2	203	斜阳鞋	1500	12	135	2	1	500	0	1	50	1003	6	6	388	7739	6									102102		icon_equi_23003	万事如戏，外像宛然，内心坦然	3		
22032231	2	203	秋雨鞋	600	0	150	2	1	500	0	1	35	685	6	6	258	5161	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032232	2	203	秋雨鞋	600	3	150	2	1	500	0	1	42	862	6	6	310	6193	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032233	2	203	秋雨鞋	600	6	150	2	1	500	0	1	49	944	6	6	361	7224	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032234	2	203	秋雨鞋	600	9	150	2	1	500	0	1	59	1117	6	6	413	8257	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032235	2	203	秋雨鞋	600	12	150	2	1	500	0	1	60	1204	6	6	466	9287	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032241	2	203	鞋	600	0	160	2	1	500	0	1	42	822	6	6	310	6193	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032242	2	203	鞋	600	3	160	2	1	500	0	1	50	1034	6	6	372	7432	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032243	2	203	鞋	600	6	160	2	1	500	0	1	59	1133	6	6	433	8669	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032244	2	203	鞋	600	9	160	2	1	500	0	1	71	1340	6	6	496	9908	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032245	2	203	鞋	600	12	160	2	1	500	0	1	72	1445	6	6	559	11144	6									102003		icon_equi_23003	春风桃李花开日，秋雨梧桐叶落时	3		
22032311	2	203	夜阑秋雨鞋	3000	0	165	2	1	500	0	1	50	986	6	6	372	7432	6									102004		icon_equi_23004	春风桃李花开日，秋雨梧桐叶落时	3		
22032312	2	203	夜阑秋雨鞋	3000	3	165	2	1	500	0	1	60	1241	6	6	446	8918	6									102004		icon_equi_23004	春风桃李花开日，秋雨梧桐叶落时	3		
22032313	2	203	夜阑秋雨鞋	3000	6	165	2	1	500	0	1	71	1360	6	6	520	10403	6									102004		icon_equi_23004	春风桃李花开日，秋雨梧桐叶落时	3		
22032314	2	203	夜阑秋雨鞋	3000	9	165	2	1	500	0	1	85	1608	6	6	595	11890	6									102004		icon_equi_23004	春风桃李花开日，秋雨梧桐叶落时	3		
22032315	2	203	夜阑秋雨鞋	3000	12	165	2	1	500	0	1	86	1734	6	6	671	13373	6									102004		icon_equi_23004	春风桃李花开日，秋雨梧桐叶落时	3		
22033011	2	203	流光鞋	2	0	1	3	1	500	0	1	7	140	6	6	60	1200	6											icon_equi_33001	流光容易把人抛	1		
22033012	2	203	流光鞋	2	3	1	3	1	500	0	1	9	180	6	6	72	1440	6											icon_equi_33001	流光容易把人抛	1		
22033013	2	203	流光鞋	2	6	1	3	1	500	0	1	10	200	6	6	84	1680	6											icon_equi_33001	流光容易把人抛	1		
22033014	2	203	流光鞋	2	9	1	3	1	500	0	1	12	240	6	6	96	1920	6											icon_equi_33001	流光容易把人抛	1		
22033015	2	203	流光鞋	2	12	1	3	1	500	0	1	13	260	6	6	108	2160	6											icon_equi_33001	流光容易把人抛	1		
22033021	2	203	清歌鞋	10	0	45	3	1	500	0	1	8	168	6	6	72	1440	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033022	2	203	清歌鞋	10	3	45	3	1	500	0	1	11	216	6	6	86	1728	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033023	2	203	清歌鞋	10	6	45	3	1	500	0	1	12	240	6	6	101	2016	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033024	2	203	清歌鞋	10	9	45	3	1	500	0	1	14	288	6	6	115	2304	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033025	2	203	清歌鞋	10	12	45	3	1	500	0	1	16	312	6	6	130	2592	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033031	2	203	鞋	10	0	60	3	1	500	0	1	10	202	6	6	86	1728	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033032	2	203	鞋	10	3	60	3	1	500	0	1	13	259	6	6	103	2074	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033033	2	203	鞋	10	6	60	3	1	500	0	1	14	288	6	6	121	2419	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033034	2	203	鞋	10	9	60	3	1	500	0	1	17	346	6	6	138	2765	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033035	2	203	鞋	10	12	60	3	1	500	0	1	19	374	6	6	156	3110	6											icon_equi_33001	清歌曼舞任飘摇	1		
22033111	2	203	梵音鞋	150	0	75	3	1	500	0	1	12	242	6	6	103	2074	6									103001		icon_equi_33002	清彻远播，闻而悦乐	2		
22033112	2	203	梵音鞋	150	3	75	3	1	500	0	1	16	311	6	6	124	2489	6									103001		icon_equi_33002	清彻远播，闻而悦乐	2		
22033113	2	203	梵音鞋	150	6	75	3	1	500	0	1	17	346	6	6	145	2903	6									103001		icon_equi_33002	清彻远播，闻而悦乐	2		
22033114	2	203	梵音鞋	150	9	75	3	1	500	0	1	20	415	6	6	166	3318	6									103001		icon_equi_33002	清彻远播，闻而悦乐	2		
22033115	2	203	梵音鞋	200	12	75	3	1	500	0	1	23	449	6	6	187	3732	6									103001		icon_equi_33002	清彻远播，闻而悦乐	2		
22033121	2	203	秋籁鞋	150	0	90	3	1	500	0	1	14	290	6	6	124	2489	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033122	2	203	秋籁鞋	150	3	90	3	1	500	0	1	19	373	6	6	149	2987	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033123	2	203	秋籁鞋	150	6	90	3	1	500	0	1	20	415	6	6	174	3484	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033124	2	203	秋籁鞋	150	9	90	3	1	500	0	1	24	498	6	6	199	3982	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033125	2	203	秋籁鞋	200	12	90	3	1	500	0	1	28	539	6	6	224	4478	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033131	2	203	鞋	150	0	105	3	1	500	0	1	17	348	6	6	149	2987	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033132	2	203	鞋	150	3	105	3	1	500	0	1	23	448	6	6	179	3584	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033133	2	203	鞋	150	6	105	3	1	500	0	1	24	498	6	6	209	4181	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033134	2	203	鞋	150	9	105	3	1	500	0	1	29	598	6	6	239	4778	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033135	2	203	鞋	200	12	105	3	1	500	0	1	34	647	6	6	269	5374	6									103002		icon_equi_33002	微风撼晚色，爽气回秋籁	2		
22033211	2	203	凤鸣鞋	600	0	120	3	1	500	0	1	20	418	6	6	179	3584	6									103101		icon_equi_33003	岐山有凤兮，仙音渺渺	3		
22033212	2	203	凤鸣鞋	600	3	120	3	1	500	0	1	28	538	6	6	215	4301	6									103101		icon_equi_33003	岐山有凤兮，仙音渺渺	3		
22033213	2	203	凤鸣鞋	600	6	120	3	1	500	0	1	29	598	6	6	251	5017	6									103101		icon_equi_33003	岐山有凤兮，仙音渺渺	3		
22033214	2	203	凤鸣鞋	600	9	120	3	1	500	0	1	35	718	6	6	287	5734	6									103101		icon_equi_33003	岐山有凤兮，仙音渺渺	3		
22033215	2	203	凤鸣鞋	600	12	120	3	1	500	0	1	41	776	6	6	323	6449	6									103101		icon_equi_33003	岐山有凤兮，仙音渺渺	3		
22033221	2	203	瑶月鞋	1500	0	135	3	1	500	0	1	24	502	6	6	215	4301	6									103102		icon_equi_33003	琼枝瑶月，帘卷黄金阙	3		
22033222	2	203	瑶月鞋	1500	3	135	3	1	500	0	1	34	646	6	6	258	5161	6									103102		icon_equi_33003	琼枝瑶月，帘卷黄金阙	3		
22033223	2	203	瑶月鞋	1500	6	135	3	1	500	0	1	35	718	6	6	301	6020	6									103102		icon_equi_33003	琼枝瑶月，帘卷黄金阙	3		
22033224	2	203	瑶月鞋	1500	9	135	3	1	500	0	1	42	862	6	6	344	6881	6									103102		icon_equi_33003	琼枝瑶月，帘卷黄金阙	3		
22033225	2	203	瑶月鞋	1500	12	135	3	1	500	0	1	49	931	6	6	388	7739	6									103102		icon_equi_33003	琼枝瑶月，帘卷黄金阙	3		
22033231	2	203	风铎鞋	600	0	150	3	1	500	0	1	29	602	6	6	258	5161	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033232	2	203	风铎鞋	600	3	150	3	1	500	0	1	41	775	6	6	310	6193	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033233	2	203	风铎鞋	600	6	150	3	1	500	0	1	42	862	6	6	361	7224	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033234	2	203	风铎鞋	600	9	150	3	1	500	0	1	50	1034	6	6	413	8257	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033235	2	203	风铎鞋	600	12	150	3	1	500	0	1	59	1117	6	6	466	9287	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033241	2	203	鞋	600	0	160	3	1	500	0	1	35	722	6	6	310	6193	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033242	2	203	鞋	600	3	160	3	1	500	0	1	49	930	6	6	372	7432	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033243	2	203	鞋	600	6	160	3	1	500	0	1	50	1034	6	6	433	8669	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033244	2	203	鞋	600	9	160	3	1	500	0	1	60	1241	6	6	496	9908	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033245	2	203	鞋	600	12	160	3	1	500	0	1	71	1340	6	6	559	11144	6									103003		icon_equi_33003	微风渐发，宝铎和鸣	3		
22033311	2	203	晓月风铎鞋	3000	0	165	3	1	500	0	1	42	866	6	6	372	7432	6									103004		icon_equi_33004	微风渐发，宝铎和鸣	3		
22033312	2	203	晓月风铎鞋	3000	3	165	3	1	500	0	1	59	1116	6	6	446	8918	6									103004		icon_equi_33004	微风渐发，宝铎和鸣	3		
22033313	2	203	晓月风铎鞋	3000	6	165	3	1	500	0	1	60	1241	6	6	520	10403	6									103004		icon_equi_33004	微风渐发，宝铎和鸣	3		
22033314	2	203	晓月风铎鞋	3000	9	165	3	1	500	0	1	72	1489	6	6	595	11890	6									103004		icon_equi_33004	微风渐发，宝铎和鸣	3		
22033315	2	203	晓月风铎鞋	3000	12	165	3	1	500	0	1	85	1608	6	6	671	13373	6									103004		icon_equi_33004	微风渐发，宝铎和鸣	3		
22034011	2	203	天狼鞋	2	0	1	4	1	500	0	1	8	160	6	6	60	1200	6											icon_equi_43001	会挽雕弓如满月，西北望，射天狼	1		
22034012	2	203	天狼鞋	2	3	1	4	1	500	0	1	9	180	6	6	72	1440	6											icon_equi_43001	会挽雕弓如满月，西北望，射天狼	1		
22034013	2	203	天狼鞋	2	6	1	4	1	500	0	1	11	220	6	6	84	1680	6											icon_equi_43001	会挽雕弓如满月，西北望，射天狼	1		
22034014	2	203	天狼鞋	2	9	1	4	1	500	0	1	12	240	6	6	96	1920	6											icon_equi_43001	会挽雕弓如满月，西北望，射天狼	1		
22034015	2	203	天狼鞋	2	12	1	4	1	500	0	1	14	280	6	6	108	2160	6											icon_equi_43001	会挽雕弓如满月，西北望，射天狼	1		
22034021	2	203	破风鞋	10	0	45	4	1	500	0	1	10	192	6	6	72	1440	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034022	2	203	破风鞋	10	3	45	4	1	500	0	1	11	216	6	6	86	1728	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034023	2	203	破风鞋	10	6	45	4	1	500	0	1	13	264	6	6	101	2016	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034024	2	203	破风鞋	10	9	45	4	1	500	0	1	14	288	6	6	115	2304	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034025	2	203	破风鞋	10	12	45	4	1	500	0	1	17	336	6	6	130	2592	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034031	2	203	鞋	10	0	60	4	1	500	0	1	12	230	6	6	86	1728	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034032	2	203	鞋	10	3	60	4	1	500	0	1	13	259	6	6	103	2074	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034033	2	203	鞋	10	6	60	4	1	500	0	1	16	317	6	6	121	2419	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034034	2	203	鞋	10	9	60	4	1	500	0	1	17	346	6	6	138	2765	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034035	2	203	鞋	10	12	60	4	1	500	0	1	20	403	6	6	156	3110	6											icon_equi_43001	长风破浪会有时，直挂云帆济沧海	1		
22034111	2	203	影舞鞋	150	0	75	4	1	500	0	1	14	276	6	6	103	2074	6									104001		icon_equi_43002	歌月徘徊，舞影零乱	2		
22034112	2	203	影舞鞋	150	3	75	4	1	500	0	1	16	311	6	6	124	2489	6									104001		icon_equi_43002	歌月徘徊，舞影零乱	2		
22034113	2	203	影舞鞋	150	6	75	4	1	500	0	1	19	380	6	6	145	2903	6									104001		icon_equi_43002	歌月徘徊，舞影零乱	2		
22034114	2	203	影舞鞋	150	9	75	4	1	500	0	1	20	415	6	6	166	3318	6									104001		icon_equi_43002	歌月徘徊，舞影零乱	2		
22034115	2	203	影舞鞋	200	12	75	4	1	500	0	1	24	484	6	6	187	3732	6									104001		icon_equi_43002	歌月徘徊，舞影零乱	2		
22034121	2	203	麝月鞋	150	0	90	4	1	500	0	1	17	331	6	6	124	2489	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034122	2	203	麝月鞋	150	3	90	4	1	500	0	1	19	373	6	6	149	2987	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034123	2	203	麝月鞋	150	6	90	4	1	500	0	1	23	456	6	6	174	3484	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034124	2	203	麝月鞋	150	9	90	4	1	500	0	1	24	498	6	6	199	3982	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034125	2	203	麝月鞋	200	12	90	4	1	500	0	1	29	581	6	6	224	4478	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034131	2	203	鞋	150	0	105	4	1	500	0	1	20	397	6	6	149	2987	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034132	2	203	鞋	150	3	105	4	1	500	0	1	23	448	6	6	179	3584	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034133	2	203	鞋	150	6	105	4	1	500	0	1	28	547	6	6	209	4181	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034134	2	203	鞋	150	9	105	4	1	500	0	1	29	598	6	6	239	4778	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034135	2	203	鞋	200	12	105	4	1	500	0	1	35	697	6	6	269	5374	6									104002		icon_equi_43002	麝月重轮三五夜	2		
22034211	2	203	噬影鞋	600	0	120	4	1	500	0	1	24	476	6	6	179	3584	6									104101		icon_equi_43003	影随心动 噬血而生	3		
22034212	2	203	噬影鞋	600	3	120	4	1	500	0	1	28	538	6	6	215	4301	6									104101		icon_equi_43003	影随心动 噬血而生	3		
22034213	2	203	噬影鞋	600	6	120	4	1	500	0	1	34	656	6	6	251	5017	6									104101		icon_equi_43003	影随心动 噬血而生	3		
22034214	2	203	噬影鞋	600	9	120	4	1	500	0	1	35	718	6	6	287	5734	6									104101		icon_equi_43003	影随心动 噬血而生	3		
22034215	2	203	噬影鞋	600	12	120	4	1	500	0	1	42	836	6	6	323	6449	6									104101		icon_equi_43003	影随心动 噬血而生	3		
22034221	2	203	业火鞋	1500	0	135	4	1	500	0	1	29	571	6	6	215	4301	6									104102		icon_equi_43003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22034222	2	203	业火鞋	1500	3	135	4	1	500	0	1	34	646	6	6	258	5161	6									104102		icon_equi_43003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22034223	2	203	业火鞋	1500	6	135	4	1	500	0	1	41	787	6	6	301	6020	6									104102		icon_equi_43003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22034224	2	203	业火鞋	1500	9	135	4	1	500	0	1	42	862	6	6	344	6881	6									104102		icon_equi_43003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22034225	2	203	业火鞋	1500	12	135	4	1	500	0	1	50	1003	6	6	388	7739	6									104102		icon_equi_43003	汝一念起，业火炽然，非人燔汝，乃汝自燔	3		
22034231	2	203	阎罗鞋	600	0	150	4	1	500	0	1	35	685	6	6	258	5161	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034232	2	203	阎罗鞋	600	3	150	4	1	500	0	1	41	775	6	6	310	6193	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034233	2	203	阎罗鞋	600	6	150	4	1	500	0	1	49	944	6	6	361	7224	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034234	2	203	阎罗鞋	600	9	150	4	1	500	0	1	50	1034	6	6	413	8257	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034235	2	203	阎罗鞋	600	12	150	4	1	500	0	1	60	1204	6	6	466	9287	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034241	2	203	鞋	600	0	160	4	1	500	0	1	42	822	6	6	310	6193	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034242	2	203	鞋	600	3	160	4	1	500	0	1	49	930	6	6	372	7432	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034243	2	203	鞋	600	6	160	4	1	500	0	1	59	1133	6	6	433	8669	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034244	2	203	鞋	600	9	160	4	1	500	0	1	60	1241	6	6	496	9908	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034245	2	203	鞋	600	12	160	4	1	500	0	1	72	1445	6	6	559	11144	6									104003		icon_equi_43003	十殿阎罗怒 业火三千劫	3		
22034311	2	203	十殿阎罗鞋	3000	0	165	4	1	500	0	1	50	986	6	6	372	7432	6									104004		icon_equi_43004	十殿阎罗怒 业火三千劫	3		
22034312	2	203	十殿阎罗鞋	3000	3	165	4	1	500	0	1	59	1116	6	6	446	8918	6									104004		icon_equi_43004	十殿阎罗怒 业火三千劫	3		
22034313	2	203	十殿阎罗鞋	3000	6	165	4	1	500	0	1	71	1360	6	6	520	10403	6									104004		icon_equi_43004	十殿阎罗怒 业火三千劫	3		
22034314	2	203	十殿阎罗鞋	3000	9	165	4	1	500	0	1	72	1489	6	6	595	11890	6									104004		icon_equi_43004	十殿阎罗怒 业火三千劫	3		
22034315	2	203	十殿阎罗鞋	3000	12	165	4	1	500	0	1	86	1734	6	6	671	13373	6									104004		icon_equi_43004	十殿阎罗怒 业火三千劫	3		
22041011	2	204	罗汉腕	2	0	1	1	1	500	0	1	12	240	6	4	50	1000	6											icon_equi_14001	心即佛，佛即心	1		
22041012	2	204	罗汉腕	2	3	1	1	1	500	0	1	14	280	6	4	60	1200	6											icon_equi_14001	心即佛，佛即心	1		
